2024-04-01 21:14:08.310200,0,-11.72,-29.30,1000.98,-0.94,0.39,1.42
2024-04-17 11:02:00.261380,0,718.26,68.36,-703.61,-0.63,2.77,4.06
2024-04-17 11:02:00.261380,0,710.45,70.80,-707.52,1.27,1.52,-2.11
2024-04-17 11:02:00.261380,0,710.45,68.85,-706.05,-0.32,0.81,-0.40
2024-04-17 11:02:00.261380,0,711.43,75.68,-702.15,1.03,1.07,1.05
2024-04-17 11:02:00.261380,0,710.94,79.59,-698.24,-1.25,-0.37,0.50
2024-04-17 11:02:00.261380,0,723.14,67.38,-698.73,-0.36,-0.82,1.61
2024-04-17 11:02:00.261380,0,706.05,75.68,-712.40,-0.73,1.76,-0.20
2024-04-17 11:02:00.261380,0,709.96,71.29,-709.47,-0.12,-0.50,1.34
2024-04-17 11:02:00.261380,0,717.77,64.94,-700.68,-1.21,0.92,1.33
2024-04-17 11:02:00.261380,0,710.94,77.15,-696.29,0.05,1.53,-1.28
2024-04-17 11:02:00.261380,0,717.29,73.73,-702.64,-0.85,-0.50,0.29
2024-04-17 11:02:00.261380,0,715.33,78.12,-698.24,0.54,2.24,0.28
2024-04-17 11:02:40.951835,0,715.82,72.75,-716.80,-0.42,0.25,2.23
2024-04-17 11:02:40.951835,0,713.38,81.54,-706.05,0.27,-0.44,-0.28
2024-04-17 11:02:40.951835,0,714.84,74.22,-699.71,-0.81,0.11,0.95
2024-04-17 11:02:40.951835,0,736.82,79.10,-711.91,-1.38,-0.94,-0.24
2024-04-17 11:02:40.951835,0,707.03,70.31,-717.29,0.30,0.33,0.67
2024-04-17 11:02:40.951835,0,715.82,88.38,-704.59,1.27,-1.88,0.85
2024-04-17 11:02:40.951835,0,716.80,71.29,-712.40,1.25,0.58,-1.37
2024-04-17 11:02:40.951835,0,709.47,79.10,-713.87,-0.84,1.21,0.00
2024-04-17 11:02:40.951835,0,710.94,74.22,-711.91,0.57,2.06,2.27
2024-04-17 11:02:40.951835,0,711.43,65.92,-704.10,-0.74,1.23,0.68
2024-04-17 11:02:40.951835,0,717.29,64.94,-707.03,1.58,-0.53,0.12
2024-04-17 11:02:40.951835,0,708.98,69.82,-703.61,-1.40,-1.86,1.28
2024-04-17 11:02:40.951835,0,709.96,73.73,-716.31,1.10,0.26,0.89
2024-04-17 11:02:40.951835,0,714.36,79.10,-709.96,-0.14,1.56,0.40
2024-04-17 11:02:40.951835,0,709.47,71.78,-703.61,0.74,0.53,1.19
2024-04-17 11:02:40.951835,0,706.54,67.38,-704.10,0.40,0.82,0.56
2024-04-17 11:02:40.951835,0,712.89,83.01,-705.57,0.11,2.18,-0.85
2024-04-17 11:02:40.951835,0,714.36,75.20,-708.50,-0.42,-1.40,0.85
2024-04-17 11:02:40.951835,0,702.15,78.12,-703.61,1.52,-0.78,0.02
2024-04-17 11:02:40.951835,0,707.52,83.01,-714.36,1.16,0.57,0.01
2024-04-17 11:02:40.951835,0,718.26,81.54,-707.03,-0.02,-1.48,1.15
2024-04-17 11:02:40.951835,0,720.21,81.05,-716.80,0.30,2.55,0.68
2024-04-17 11:02:40.951835,0,713.87,78.61,-719.73,0.51,-1.70,-0.65
2024-04-17 11:02:40.951835,0,718.75,76.66,-712.40,0.89,-1.64,-0.15
2024-04-17 11:02:40.951835,0,728.52,76.17,-702.64,-1.24,0.02,0.85
2024-04-17 11:02:40.951835,0,711.43,78.12,-709.96,-1.01,0.29,-0.98
2024-04-17 11:02:40.951835,0,728.52,82.52,-707.03,0.08,1.10,1.97
2024-04-17 11:02:40.951835,0,705.57,73.24,-708.98,1.33,0.40,-1.23
2024-04-17 11:02:40.951835,0,728.03,62.50,-700.20,0.69,0.23,-0.75
2024-04-17 11:02:40.951835,0,724.12,72.27,-706.05,0.72,1.05,-0.85
2024-04-17 11:02:40.951835,0,714.84,75.68,-710.45,-0.50,-0.24,0.80
2024-04-17 11:02:40.951835,0,718.75,71.29,-703.12,-1.02,0.48,0.27
2024-04-17 11:02:40.951835,0,717.77,69.34,-712.89,1.88,1.16,0.73
2024-04-17 11:02:40.951835,0,712.89,82.52,-712.40,2.37,1.07,1.33
2024-04-17 11:02:40.951835,0,708.98,79.59,-683.11,0.08,-1.21,1.83
2024-04-17 11:02:40.951835,0,716.80,64.94,-710.94,-0.69,1.08,1.76
2024-04-17 11:02:40.951835,0,712.40,77.64,-699.71,0.02,-1.10,0.75
2024-04-17 11:02:40.951835,0,707.03,71.78,-702.15,0.74,-0.92,1.35
2024-04-17 11:02:40.951835,0,721.19,69.34,-705.57,-0.22,-0.71,2.68
2024-04-17 11:02:40.951835,0,707.03,70.80,-707.03,0.56,1.45,2.23
2024-04-17 11:02:40.951835,0,715.33,75.20,-717.29,2.18,2.95,-1.10
2024-04-17 11:02:40.951835,0,724.61,62.01,-709.96,0.85,-1.04,1.47
2024-04-17 11:02:40.951835,0,716.80,81.05,-716.80,0.74,-0.42,0.21
2024-04-17 11:02:40.951835,0,714.36,72.75,-700.20,1.44,-2.34,0.60
2024-04-17 11:02:40.951835,0,721.68,66.41,-704.59,-0.22,-2.92,1.01
2024-04-17 11:02:40.951835,0,715.33,67.38,-692.38,-0.92,2.76,2.28
2024-04-17 11:02:40.951835,0,731.93,76.17,-705.08,0.67,0.46,4.23
2024-04-17 11:02:40.951835,0,716.31,88.38,-705.57,1.08,2.37,0.34
2024-04-17 11:02:40.951835,0,710.94,84.96,-706.05,1.73,0.02,-1.28
2024-04-17 11:02:40.951835,0,718.75,72.27,-703.12,-0.10,1.85,-1.36
2024-04-17 11:02:40.951835,0,706.54,74.22,-700.68,-0.20,-1.47,0.01
2024-04-17 11:02:40.951835,0,708.98,73.24,-698.73,2.76,-1.30,2.07
2024-04-17 11:02:40.951835,0,722.17,62.99,-709.96,0.02,-0.18,1.57
2024-04-17 11:02:40.951835,0,720.70,78.61,-712.40,0.42,-0.05,0.85
2024-04-17 11:02:40.951835,0,712.40,76.66,-704.59,0.81,2.31,-0.38
2024-04-17 11:02:40.951835,0,715.33,69.82,-707.52,0.74,-2.53,-0.47
2024-04-17 11:02:40.951835,0,711.91,80.57,-711.43,0.04,2.87,0.69
2024-04-17 11:02:40.951835,0,726.56,82.52,-702.15,-0.38,1.22,2.64
2024-04-17 11:02:40.951835,0,715.33,56.64,-704.10,-0.40,-2.97,-0.34
2024-04-17 11:02:40.951835,0,700.68,71.29,-697.75,-1.12,2.89,0.15
2024-04-17 22:28:44.488036,0,979.98,119.63,-76.17,0.51,1.11,2.91
2024-04-17 22:28:44.488036,0,988.77,113.28,-62.50,1.18,0.82,-1.31
2024-04-17 22:28:44.488036,0,991.21,114.75,-74.22,-0.18,2.71,2.32
2024-04-17 22:28:44.488036,0,993.16,117.68,-68.85,-1.14,3.22,-0.92
2024-04-17 22:28:44.488036,0,996.58,112.79,-75.20,0.73,-1.35,2.71
2024-04-17 22:28:44.488036,0,996.58,103.03,-79.59,-0.11,-1.27,-0.25
2024-04-17 22:28:44.488036,0,999.02,108.40,-65.43,-0.12,-0.36,2.61
2024-04-17 22:28:44.488036,0,996.58,115.72,-71.29,0.89,2.93,0.18
2024-04-17 22:28:44.488036,0,996.09,106.93,-68.36,-1.88,0.81,0.75
2024-04-17 22:28:44.488036,0,987.30,110.84,-83.50,1.03,-1.78,2.25
2024-04-17 22:28:44.488036,0,985.84,104.49,-68.85,-0.74,1.40,-1.63
2024-04-17 22:28:44.488036,0,999.51,112.79,-74.71,1.71,2.99,0.18
2024-04-17 22:28:44.488036,0,1000.98,101.07,-73.24,-0.15,-0.68,0.87
2024-04-17 22:28:44.488036,0,992.19,111.33,-60.55,0.18,1.05,-1.12
2024-04-17 22:28:44.488036,0,988.28,108.89,-70.31,0.66,1.69,-0.68
2024-04-17 22:28:44.488036,0,995.12,114.75,-72.75,-0.08,-0.47,1.02
2024-04-17 22:28:44.488036,0,992.19,104.98,-66.89,-0.38,-2.84,-1.38
2024-04-17 22:28:44.488036,0,982.91,127.44,-71.29,-0.27,2.82,-1.02
2024-04-17 22:28:44.488036,0,993.16,101.07,-72.27,0.31,2.41,1.05
2024-04-17 22:28:44.488036,0,993.16,113.28,-61.04,0.92,0.94,-0.53
2024-04-17 22:28:44.488036,0,993.16,109.38,-69.82,0.47,2.37,-0.46
2024-04-17 22:28:44.488036,0,982.42,110.35,-65.92,1.47,0.11,0.79
2024-04-17 22:28:44.488036,0,984.86,123.05,-75.68,0.18,1.34,-0.71
2024-04-17 22:28:44.488036,0,997.07,104.98,-76.17,-0.68,1.31,-1.87
2024-04-17 22:28:44.488036,0,994.14,112.79,-70.80,1.59,0.86,-0.34
2024-04-17 22:28:44.488036,0,981.93,108.40,-62.99,1.03,1.08,2.24
2024-04-17 22:28:44.488036,0,996.09,113.77,-68.85,-0.69,3.73,-0.89
2024-04-17 22:28:44.488036,0,999.51,113.77,-78.61,-1.46,2.10,0.08
2024-04-17 22:28:44.488036,0,996.09,100.10,-65.43,-0.48,2.70,1.33
2024-04-17 22:28:44.488036,0,990.23,116.70,-66.41,-1.52,0.58,0.39
2024-04-17 22:28:44.488036,0,999.02,117.19,-71.78,0.65,0.56,1.92
2024-04-17 22:28:44.488036,0,987.79,114.75,-70.80,0.05,2.27,-0.15
2024-04-17 22:28:44.488036,0,987.79,111.82,-82.52,0.68,-1.49,-1.76
2024-04-17 22:28:44.488036,0,990.72,102.05,-73.24,-0.32,-1.14,-0.76
2024-04-17 22:28:44.488036,0,992.68,111.82,-76.17,1.05,-1.39,0.97
2024-04-17 22:28:44.488036,0,998.05,120.12,-68.85,1.17,1.23,0.10
2024-04-17 22:28:44.488036,0,978.03,122.56,-74.22,-0.26,-0.89,1.82
2024-04-17 22:28:44.488036,0,987.79,114.26,-78.61,-0.46,-1.67,-1.57
2024-04-17 22:28:44.488036,0,997.56,119.14,-73.73,1.62,1.49,0.14
2024-04-17 22:28:44.488036,0,1009.28,108.40,-68.85,-0.05,0.26,1.49
2024-04-17 22:28:44.488036,0,1001.95,119.14,-63.48,-1.36,0.39,-3.95
2024-04-17 22:28:44.488036,0,994.14,113.28,-64.94,1.18,3.49,1.69
2024-04-17 22:28:44.488036,0,986.33,101.56,-77.15,0.28,-0.44,-0.18
2024-04-17 22:28:44.488036,0,986.82,114.26,-75.20,-1.85,-1.11,0.27
2024-04-17 22:28:44.488036,0,982.91,112.30,-76.66,-0.36,0.64,1.41
2024-04-17 22:28:44.488036,0,1002.44,112.30,-69.34,-1.40,2.38,0.85
2024-04-17 22:28:44.488036,0,994.14,118.16,-69.82,-0.17,2.96,1.58
2024-04-17 22:28:44.488036,0,996.58,108.40,-65.92,0.61,1.11,3.62
2024-04-17 22:28:44.488036,0,1005.37,115.23,-68.36,-0.07,-0.31,0.55
2024-04-17 22:28:44.488036,0,1000.49,99.61,-64.45,1.06,2.58,2.44
2024-04-17 22:28:44.488036,0,991.21,114.75,-64.45,1.15,0.34,1.01
2024-04-17 22:28:44.488036,0,999.02,108.89,-72.27,-0.18,-1.30,-1.41
2024-04-17 22:28:44.488036,0,992.19,113.28,-67.87,-0.05,2.47,0.34
2024-04-17 22:28:44.488036,0,985.35,114.75,-76.17,1.27,2.57,-3.30
2024-04-17 22:28:44.488036,0,1004.88,105.47,-66.89,-0.11,1.15,0.38
2024-04-17 22:28:44.488036,0,989.75,103.52,-78.61,1.62,-0.99,-2.50
2024-04-17 22:28:44.488036,0,977.54,106.93,-76.17,-0.36,-0.44,0.85
2024-04-17 22:28:44.488036,0,978.03,107.42,-64.94,0.40,-1.65,0.77
2024-04-17 22:28:44.488036,0,998.54,110.84,-73.24,0.30,0.66,1.83
2024-04-17 22:28:44.488036,0,995.12,116.70,-71.78,0.22,0.93,0.11
2024-04-17 22:31:58.520153,0,996.09,157.71,-73.73,0.14,-0.89,-0.34
2024-04-17 22:31:58.520153,0,985.35,148.93,-61.52,0.44,-1.95,-2.39
2024-04-17 22:31:58.520153,0,994.14,153.81,-72.75,-0.15,-1.15,0.19
2024-04-17 22:31:58.520153,0,998.54,153.32,-80.57,0.78,1.69,0.09
2024-04-17 22:31:58.520153,0,990.23,145.02,-80.08,0.31,0.98,-0.74
2024-04-17 22:31:58.520153,0,992.68,135.25,-70.80,2.35,-1.53,0.24
2024-04-17 22:31:58.520153,0,991.70,134.28,-82.52,-0.13,-1.31,0.05
2024-04-17 22:31:58.521153,0,985.35,146.00,-79.59,-1.23,2.37,-0.20
2024-04-17 22:31:58.521153,0,986.82,151.37,-68.36,-1.01,-0.02,2.36
2024-04-17 22:31:58.521153,0,994.63,150.39,-83.98,1.34,-1.00,-0.40
2024-04-17 22:31:58.521153,0,981.45,142.09,-60.55,-2.08,-0.04,0.52
2024-04-17 22:31:58.521153,0,991.21,145.51,-84.47,-0.36,2.10,-0.73
2024-04-17 22:31:58.521153,0,983.89,139.16,-71.78,0.50,0.30,1.47
2024-04-17 22:31:58.521153,0,981.45,146.00,-72.75,1.08,1.69,1.73
2024-04-17 22:31:58.521153,0,990.23,143.55,-71.78,1.00,1.71,1.58
2024-04-17 22:31:58.521153,0,996.09,131.35,-73.24,-1.47,-0.80,-0.61
2024-04-17 22:31:58.521153,0,989.26,145.51,-79.10,-0.50,1.80,0.67
2024-04-17 22:31:58.521153,0,984.38,146.00,-71.29,1.42,-1.40,-0.01
2024-04-17 22:31:58.521153,0,977.54,150.39,-66.89,1.00,4.69,0.45
2024-04-17 22:31:58.521153,0,985.84,147.46,-66.41,-0.55,1.85,1.76
2024-04-17 22:31:58.521153,0,982.42,143.07,-63.96,-0.41,-0.63,0.33
2024-04-17 22:31:58.521153,0,985.35,135.25,-74.22,1.05,1.28,0.42
2024-04-17 22:31:58.521153,0,982.91,148.93,-84.96,0.37,-2.05,-2.80
2024-04-17 22:31:58.521153,0,982.91,159.18,-69.82,-0.32,0.27,1.62
2024-04-17 22:31:58.521153,0,972.17,148.44,-65.92,0.37,0.27,1.96
2024-04-17 22:31:58.521153,0,985.35,138.67,-74.71,-1.92,1.15,2.80
2024-04-17 22:31:58.521153,0,981.93,151.86,-71.29,1.47,3.41,1.06
2024-04-17 22:31:58.521153,0,984.86,149.90,-72.27,0.10,0.59,1.11
2024-04-17 22:31:58.521153,0,987.30,159.67,-72.75,2.07,1.02,-1.98
2024-04-17 22:31:58.521153,0,987.79,142.09,-66.89,0.80,1.09,0.47
2024-04-17 22:31:58.521153,0,988.77,156.25,-63.48,1.86,-0.40,3.60
2024-04-17 22:31:58.521153,0,983.40,142.09,-71.78,-1.13,0.41,1.15
2024-04-17 22:31:58.521153,0,987.79,159.67,-72.27,0.98,0.49,-0.99
2024-04-17 22:31:58.521153,0,996.09,139.16,-69.82,2.95,-2.11,0.16
2024-04-17 22:31:58.521153,0,988.28,149.41,-66.89,1.11,-0.91,-0.89
2024-04-17 22:31:58.521153,0,980.47,140.14,-74.71,-0.41,-1.25,0.96
2024-04-17 22:31:58.521153,0,988.77,142.09,-73.73,0.46,0.61,-0.46
2024-04-17 22:31:58.521153,0,981.45,146.97,-62.99,0.44,1.66,-2.31
2024-04-17 22:31:58.521153,0,988.77,148.93,-75.20,1.16,1.43,0.13
2024-04-17 22:31:58.521153,0,979.00,158.20,-71.78,-0.11,2.04,-0.27
2024-04-17 22:31:58.521153,0,987.79,149.90,-80.08,0.07,-0.14,0.18
2024-04-17 22:31:58.521153,0,989.75,146.48,-61.04,0.05,-0.18,-1.63
2024-04-17 22:31:58.521153,0,983.89,137.21,-70.80,0.11,1.50,-1.28
2024-04-17 22:31:58.521153,0,993.16,153.32,-63.96,-0.58,-0.34,-1.93
2024-04-17 22:31:58.521153,0,983.40,139.16,-70.80,0.53,-0.13,-0.05
2024-04-17 22:31:58.521153,0,993.65,142.58,-73.73,-1.00,2.81,1.15
2024-04-17 22:31:58.521153,0,990.23,144.04,-66.41,-0.44,-0.52,0.84
2024-04-17 22:31:58.521153,0,978.52,138.18,-61.04,-0.27,1.07,2.50
2024-04-17 22:31:58.521153,0,982.91,145.51,-71.29,0.95,-0.62,0.53
2024-04-17 22:31:58.521153,0,984.38,153.81,-75.20,1.85,0.32,0.93
2024-04-17 22:31:58.521153,0,977.54,142.09,-70.80,0.41,0.56,0.83
2024-04-17 22:31:58.521153,0,982.42,147.95,-67.87,0.91,-1.21,-1.28
2024-04-17 22:31:58.521153,0,982.91,151.37,-72.75,2.89,0.62,2.00
2024-04-17 22:31:58.521153,0,981.45,134.77,-74.71,0.39,-0.44,0.96
2024-04-17 22:31:58.521153,0,986.82,132.81,-75.68,-0.08,1.32,-0.08
2024-04-17 22:31:58.521153,0,994.63,143.55,-75.68,1.34,3.62,0.36
2024-04-17 22:31:58.521153,0,991.70,147.46,-69.34,0.24,-0.91,0.42
2024-04-17 22:31:58.521153,0,984.86,149.90,-64.45,0.23,0.78,-0.05
2024-04-17 22:31:58.521153,0,980.47,134.77,-70.80,0.24,-2.43,1.42
2024-04-17 22:31:58.521153,0,990.23,148.44,-73.24,-1.67,1.50,1.26
